Account ID,Contract ID,Contract Start Date,Contract End Date,Status,Contract Type,Recurrence,Billing Amount (converted),6 months Opt Out,Opt Out Exercised
0011n0000259NBo,8001n000004b0FcAAI,2021-09-14,2022-09-13,Signed,Renewal,Recurrent,1092.0,False,False
0011n0000259NBo,8001n000008mNBjAAM,2021-02-26,2021-09-13,Signed,Upsell,Recurrent,370.0,False,False
0011n0000259NBo,8001n000008lte6AAA,2020-09-14,2021-09-13,Signed,New Business,Recurrent,670.0,True,False
0011n0000259JjX,8001n0000054J8gAAE,2020-07-29,2021-03-08,Signed,New Business,Recurrent,2000.0,True,False
0011n0000259JjX,8001n000008mOtcAAE,2021-03-08,2022-03-08,Signed,Downsell,Recurrent,500.0,False,False
0011n0000259OSW,8001n000008m0G6AAI,2020-10-28,2022-01-28,Signed,New Business,Recurrent,1200.0,False,False
0011n0000259OSW,8001n000008mG3dAAE,2021-02-01,2022-01-28,Signed,Upsell,Recurrent,550.0,False,False
0011n0000259OSi,8001n000004b3hYAAQ,2021-09-23,2022-09-22,Signed,New Business,Recurrent,1965.0,True,False
0011n0000259PFO,8001n000005ZkJUAA0,2019-11-01,,Signed,Downsell,Monthly,1650.0,False,False
0011n0000259KBY,8001n000008lpdEAAQ,2020-08-14,2021-02-14,Signed,New Business,Recurrent,2750.0,True,False
0011n0000259KBY,8001n000008mCyHAAU,2021-02-15,2022-02-15,Signed,New Business,Recurrent,12000.0,False,False
0011n0000259NbV,8001n000004ayllAAA,2021-08-28,2022-08-27,Signed,Renewal,Recurrent,875.5,False,False
0011n0000259NbV,8001n000008lr0dAAA,2020-08-28,2021-08-28,Signed,New Business,Recurrent,850.0,True,False
0011n0000259Ozz,8001n000008mdomAAA,2021-05-13,2022-05-13,Signed,New Business,Recurrent,2420.0,False,False
0011n0000259JmX,8001n000004yVNyAAM,2019-06-03,2020-11-01,Signed,New Business,Monthly,1500.0,False,False
0011n0000259Mne,8001n000004b2BMAAY,2021-10-01,2022-07-06,Signed,Upsell,Recurrent,5000.0,True,False
0011n0000259Mne,8001n000008mpyGAAQ,2021-07-01,2022-07-06,Signed,New Business,Recurrent,5000.0,True,False
0011n0000259Mnh,8001n000008m6OHAAY,2020-12-01,2021-11-30,Signed,New Business,Recurrent,850.0,True,False
0011n0000259Mnh,8001n000004bCDpAAM,2021-11-30,2022-11-29,Signed,Renewal,Recurrent,1155.0,False,False
0011n0000259Mnh,8001n000008mgi5AAA,2021-05-25,2021-11-30,Signed,Upsell,Recurrent,250.0,False,False
0011n0000259Kj7,8001n000008lpxdAAA,2020-09-01,2020-09-01,Signed,Upsell,Recurrent,600.0,False,False
0011n0000259Kj7,8001n000005Wn5hAAC,2020-02-03,2020-09-01,Signed,New Business,Recurrent,1530.0,False,False
0011n0000259Kj7,8001n000004ayJNAAY,2021-09-02,2022-09-01,Signed,Renewal,Recurrent,1575.9,False,False
0011n0000259Kj7,8001n000008lqGuAAI,2020-09-01,2021-09-01,Signed,Renewal,Recurrent,1530.0,False,False
0011n0000259LzH,8001n000008lqk6AAA,2020-09-03,2020-09-11,Signed,Renewal,Recurrent,1545.0,False,False
0011n0000259LzH,8001n000008ltT8AAI,2020-09-11,2021-09-10,Signed,Renewal,Recurrent,1500.0,False,False
0011n0000259LzH,8001n000006PgSYAA0,2019-09-03,2020-09-02,Signed,New Business,Monthly,1500.0,False,False
0011n0000259LzH,8001n000004b09jAAA,2021-09-11,2022-09-10,Signed,Renewal,Recurrent,1545.0,False,False
0011n0000259Jjf,8001n000008lvKrAAI,2020-09-29,2021-09-28,Signed,Upsell,Recurrent,360.0,False,False
0011n0000259Jjf,8001n000008lvKcAAI,2020-09-29,2021-09-28,Signed,Renewal,Recurrent,1000.0,False,False
0011n0000259Jjf,8001n000005X5WCAA0,2020-04-01,2020-09-29,Signed,Downsell,Recurrent,1000.0,False,False
0011n0000259Jjf,8001n000005Zf87AAC,2019-11-13,2020-09-29,Signed,New Business,Monthly,1250.0,False,False
0011n0000259Jjf,8001n000004b4GEAAY,2021-09-29,2022-09-28,Signed,Renewal,Recurrent,1428.0,False,False
0011n0000259Jjf,8001n000008ltIjAAI,2020-09-10,2020-09-29,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n0000259MTP,8001n000008mURZAA2,2021-04-12,2022-04-12,Signed,New Business,Recurrent,1290.0,False,False
0011n0000259Ogf,8001n000008mlmNAAQ,2021-07-02,2022-08-01,Signed,Upsell,Recurrent,465.0,False,False
0011n0000259Ogf,8001n000006OkoBAAS,2019-08-07,2020-06-14,Signed,Upsell,Monthly,450.0,False,False
0011n0000259Ogf,8001n000005Wdr3AAC,2019-12-01,2020-06-14,Signed,Upsell,Monthly,300.0,False,False
0011n0000259Ogf,8001n000004yVYcAAM,2019-06-15,2020-06-14,Signed,New Business,Monthly,1870.0,False,False
0011n0000259Ogf,8001n0000054GSsAAM,2020-08-01,2021-07-01,Signed,Downsell,Recurrent,1600.0,False,False
0011n0000259Ogf,8001n000008lsXEAAY,2020-09-03,2021-07-01,Signed,Upsell,Recurrent,500.0,True,False
0011n0000259L3T,8001n000005ZeBkAAK,2019-11-06,2020-11-11,Signed,New Business,Monthly,850.0,False,False
0011n0000259L3T,8001n000008lrM0AAI,2020-08-31,2020-11-11,Signed,Upsell,Recurrent,155.0,False,False
0011n0000259L3T,8001n000008m87IAAQ,2020-11-12,2022-09-30,Signed,Renewal,Recurrent,1055.25,False,False
0011n0000259Ntr,8001n000006PiCVAA0,2019-11-01,2020-07-01,Signed,New Business,Monthly,1350.0,False,False
0011n0000259Ntr,8001n000005XLkSAAW,2020-07-01,2021-06-24,Signed,Downsell,Recurrent,1000.0,False,False
0011n0000259Ntr,8001n000005XLkmAAG,2021-06-25,2022-06-24,Signed,Renewal,Recurrent,1050.0,False,False
0011n0000259OCw,8001n000005X1VMAA0,2020-03-16,2021-03-16,Signed,New Business,Recurrent,2000.0,False,False
0011n0000259OCw,8001n000005X1VRAA0,2021-03-17,2021-05-01,Signed,Renewal,Recurrent,2100.0,False,False
0011n0000259JxL,8001n000008mAGbAAM,2020-12-15,2021-12-14,Signed,New Business,Recurrent,2050.0,True,False
0011n0000259OyI,8001n000008lqhqAAA,2020-09-09,2021-09-08,Signed,Renewal,Recurrent,2625.0,False,False
0011n0000259OyI,8001n000006PesoAAC,2019-09-09,2020-09-08,Signed,New Business,Monthly,2500.0,False,False
0011n0000259OyI,8001n000004b0G1AAI,2021-09-08,2022-09-08,Signed,Renewal,Recurrent,2756.25,False,False
0011n0000259MWs,8001n000005WmrvAAC,2021-01-01,2021-12-31,Signed,Renewal,Recurrent,1006.31,False,False
0011n0000259MWs,8001n000005WhR9AAK,2020-01-01,2020-12-31,Signed,New Business,Recurrent,977.0,False,False
0011n0000259MWs,8001n000004bIJ0AAM,2021-12-31,2022-12-31,Signed,Renewal,Recurrent,1036.5,False,False
0010Y00001dQXvK,8001n000005X5zZAAS,2020-04-16,2020-04-30,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00001dQXvK,8001n000005WusdAAC,2021-03-01,2022-02-28,Signed,Renewal,Recurrent,2170.0,False,False
0010Y00001dQXvK,8001n000005XBUkAAO,2020-05-12,2021-02-28,Signed,Upsell,Recurrent,100.0,False,False
0010Y00001dQXvK,8001n000005WrLJAA0,2020-03-01,2021-02-28,Signed,New Business,Recurrent,2070.0,False,False
0010Y00001dQXvK,8001n0000054GqpAAE,2020-07-13,2020-09-12,Signed,Trial,Non-Recurrent,0.0,False,False
0010Y00001dQXvK,8001n000008lsOqAAI,2020-09-01,2020-09-30,Signed,Upsell,Non-Recurrent,250.0,False,False
0011n00001jrGNy,8001n000005XHjQAAW,2020-04-01,2021-05-01,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001jrGNy,8001n000004Xbw2AAC,2019-04-01,2020-03-31,Signed,New Business,Monthly,1500.0,False,False
0010Y00001dPe8y,8000Y000000k0zqQAA,2018-08-21,2018-11-21,Signed,New Business,Monthly,850.0,False,False
0010Y00001dPe8y,8001n000003VUUqAAO,2019-10-17,2020-02-15,Signed,New Business,Monthly,1150.0,False,False
0011n00001pYTyJ,8001n000004b4ggAAA,2021-10-01,2022-09-30,Signed,New Business,Recurrent,950.0,True,False
0011n00002C1mbf,8001n000005WyppAAC,2020-02-26,2020-08-26,Signed,New Business,Non-Recurrent,2811.0,False,False
0010Y00000WTkUB,8000Y000000jVUTQA2,2018-05-29,2021-04-01,Signed,New Business,Monthly,1500.0,False,False
0010Y00000WTkUB,8001n000008mUOkAAM,2021-05-01,2022-04-01,Signed,Downsell,Recurrent,1200.0,False,False
0010Y00000WTkUB,8001n000003j0bAAAQ,2019-02-01,2021-04-01,Signed,Upsell,Monthly,100.0,False,False
0011n00001vURdf,8001n000005WzmcAAC,2020-01-30,2020-08-21,Signed,Renewal,Recurrent,2730.0,False,False
0011n00001vURdf,8001n000003iprMAAQ,2019-01-30,2020-01-29,Signed,New Business,Monthly,2600.0,False,False
0011n00001vURdf,8001n000004ax5ZAAQ,2021-08-20,2022-08-19,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001vURdf,8001n000008lqNCAAY,2020-08-21,2021-08-20,Signed,Downsell,Recurrent,1500.0,True,False
0011n00001lHaav,8001n000003i7HsAAI,2018-12-06,2020-01-10,Signed,New Business,Monthly,1900.0,False,False
0010Y00001Bo7bD,8000Y000002jrPnQAI,2018-04-09,2021-04-06,Signed,New Business,Monthly,980.0,False,False
0010Y00001BopyW,8001n000005XE7HAAW,2020-06-01,2021-04-30,Signed,Downsell,Recurrent,1470.0,False,False
0010Y00001BopyW,8001n000005XE7RAAW,2021-04-30,2022-04-30,Signed,Renewal,Recurrent,1470.0,False,False
0010Y00001BopyW,8001n000004XqqwAAC,2019-05-14,2020-05-12,Signed,Renewal,Monthly,2083.3,False,False
0010Y00001BopyW,8001n000004XqzZAAS,2019-05-14,2020-05-12,Signed,Upsell,Non-Recurrent,800.0,False,False
0010Y00001BopyW,8000Y000002fTbuQAE,2018-03-14,2018-05-14,Signed,New Business,Non-Recurrent,2300.0,False,False
0010Y00001BopyW,8001n000008mZrrAAE,2021-04-30,2022-04-30,Signed,Upsell,Recurrent,510.0,False,False
0010Y00001BopyW,8000Y000000jLC3QAM,2018-05-14,2019-05-14,Signed,Renewal,Monthly,2083.33,False,False
0011n00001rwMg2,8001n000005Wz4QAAS,2020-01-01,2020-06-09,Signed,Renewal,Recurrent,1942.5,False,False
0011n00001rwMg2,8001n000005XIMDAA4,2020-06-10,2021-06-09,Signed,Renewal,Recurrent,1942.5,False,False
0011n00001rwMg2,8001n000005XIMIAA4,2021-05-19,2022-05-18,Signed,Renewal,Recurrent,1942.5,False,False
0011n00001rwMg2,8001n000004bLG9AAM,2021-12-20,2022-12-19,Signed,Upsell,Recurrent,230.0,False,False
0011n00001rwMg2,8001n000003iHP3AAM,2019-01-01,2019-12-31,Signed,New Business,Monthly,1500.0,False,False
0011n00001rwMg2,8001n000004GjuOAAS,2019-02-15,2019-12-31,Signed,Upsell,Monthly,350.0,False,False
0010Y00000TPxRE,8001n0000064gU7AAI,2019-07-23,2020-06-30,Signed,Upsell,Monthly,350.0,False,False
0010Y00000TPxRE,8001n000005XItWAAW,2020-07-01,2021-06-12,Signed,Downsell,Recurrent,1070.0,False,False
0010Y00000TPxRE,8001n000005XIu0AAG,2021-06-13,2022-06-12,Signed,Renewal,Recurrent,1123.5,False,False
0010Y00000TPxRE,8001n000004bJu7AAE,2021-12-09,2022-06-12,Signed,Upsell,Recurrent,230.0,False,False
0010Y00000JROpK,8001n000008mO7iAAE,2021-03-01,2022-02-28,Signed,Renewal,Recurrent,600.0,False,False
0011n00002FMLtd,8001n000005WjnLAAS,2019-12-09,2020-06-01,Signed,Upsell,Monthly,400.0,False,False
0011n00002FMLtd,8001n000005Wh3qAAC,2019-11-26,2020-06-01,Signed,New Business,Monthly,850.0,False,False
0011n00002FMLtd,8001n000005XIPHAA4,2020-06-10,2021-05-01,Signed,Downsell,Recurrent,700.0,True,False
0011n00002HFfv5,8001n000008lzxdAAA,2020-10-23,2021-10-23,Signed,New Business,Recurrent,850.0,True,False
0011n00002HFfv5,8001n000008mEZ3AAM,2021-01-13,2021-10-23,Signed,Upsell,Recurrent,125.0,False,False
0010Y00000JROpI,8001n000004bGf4AAE,2021-11-30,2022-11-29,Signed,Renewal,Recurrent,618.0,False,False
0010Y00000JROpI,8001n000008m6yKAAQ,2020-11-30,2021-11-29,Signed,Renewal,Recurrent,600.0,False,False
0011n0000259LTH,8001n000005XJufAAG,2020-07-01,2021-01-06,Signed,New Business,Recurrent,1250.0,True,True
0011n0000259LTH,8001n000008lvQzAAI,2020-09-30,2021-01-06,Signed,Upsell,Recurrent,350.0,False,False
0011n0000259OWb,8001n000005X56DAAS,2020-03-26,2020-10-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n0000259OWb,8001n000004yZ76AAE,2019-06-12,2019-11-30,Signed,New Business,Monthly,1700.0,False,False
0011n0000259OWb,8001n000005X5zAAAS,2020-04-16,2020-10-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n0000259OWb,8001n000003VXKdAAO,2019-12-01,2020-12-31,Signed,Upsell,Recurrent,2350.0,False,False
0011n0000259OWb,8001n000003VXKTAA4,2019-12-01,2020-12-31,Signed,Renewal,Recurrent,1700.0,False,False
0011n0000259OWb,8001n000004bLEwAAM,2022-01-01,2022-12-31,Signed,Renewal,Recurrent,5250.0,False,False
0011n0000259OWb,8001n0000054Gg1AAE,2020-07-10,2020-12-31,Signed,Upsell,Recurrent,48.0,False,False
0011n0000259OWb,8001n000008m6DYAAY,2021-01-01,2021-12-31,Signed,Renewal,Recurrent,4050.0,False,False
0010Y00000JROoz,8001n000005WtHaAAK,2021-02-01,2022-04-13,Signed,Renewal,Recurrent,1200.0,False,False
0010Y00000JROoz,8001n000005WpZZAA0,2020-02-01,2021-01-31,Signed,Downsell,Recurrent,1200.0,False,False
0011n00002eV4ty,8001n000004bI3qAAE,2021-11-30,2022-03-02,Signed,Trial,Non-Recurrent,285.0,False,False
0011n00002eV4ty,8001n000008mivlAAA,2021-06-07,2022-06-06,Signed,New Business,Recurrent,895.0,True,False
0011n00002gBjzT,8001n000008mtD9AAI,2021-07-21,2022-07-20,Signed,New Business,Recurrent,831.0,True,False
0011n00002HImvC,8001n000005WsIDAA0,2020-01-27,2021-01-27,Signed,New Business,Recurrent,850.0,False,False
0011n00002HImvC,8001n000008lvE0AAI,2020-10-01,2021-01-27,Signed,Upsell,Recurrent,310.0,False,False
0011n00002IzUue,8001n000008mHimAAE,2021-05-01,2021-11-01,Signed,Downsell,Recurrent,1005.0,True,False
0011n00002IzUue,8001n000005XFbmAAG,2020-05-26,2021-01-31,Signed,New Business,Recurrent,3900.0,True,True
0011n00002IzUue,8001n000008lr4GAAQ,2020-09-01,2021-06-12,Signed,Upsell,Recurrent,500.0,False,True
0011n00002MZAW4,8001n000005XInsAAG,2020-06-15,2021-01-10,Signed,New Business,Recurrent,1950.0,True,True
0011n00002jIx12,8001n000004b2C0AAI,2021-09-27,2022-09-27,Signed,New Business,Recurrent,3750.0,True,False
0011n00002jHORx,8001n000004ayTXAAY,2021-08-27,2022-08-26,Signed,New Business,Recurrent,1500.0,True,False
0010Y00000JROpA,8001n000003icbNAAQ,2019-01-14,2022-06-15,Signed,Upsell,Monthly,500.0,False,False
0010Y00000JROpL,8001n000008mBVhAAM,2021-01-01,2021-12-31,Signed,Upsell,Recurrent,290.0,True,False
0010Y00000JROpL,8001n000005WnSWAA0,2020-01-01,2020-12-31,Signed,Downsell,Recurrent,1000.0,False,False
0010Y00000JROpL,8001n000005WnSlAAK,2021-01-01,2021-12-31,Signed,Renewal,Recurrent,1050.0,False,False
0010Y00000JROpM,8001n000004b5MSAAY,2021-10-04,2022-10-02,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00000JROoi,8001n000008lueHAAQ,2020-10-01,2021-06-29,Signed,Downsell,Recurrent,7000.0,False,False
0010Y00000JROoi,8001n000008mosCAAQ,2021-01-01,2021-12-31,Signed,Renewal,Recurrent,9500.0,False,False
0010Y00000JROoj,8001n000004Xh3RAAS,2019-06-01,2021-02-12,Signed,New Business,Monthly,1200.0,False,False
0010Y00000JROoq,8001n000008mNq3AAE,2019-12-20,2021-04-13,Signed,Renewal,Recurrent,850.0,False,False
0010Y00000JROoq,8001n000005WoedAAC,2019-01-08,2019-12-19,Signed,Upsell,Recurrent,250.0,False,False
0010Y00000JROoq,8001n000008mOqsAAE,2021-04-13,2022-04-12,Signed,Renewal,Recurrent,850.0,False,False
0010Y00000JROor,8001n000004XruWAAS,2019-05-24,2022-06-30,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000JROp1,8001n0000034FjHAAU,2018-09-07,2019-10-17,Signed,Upsell,Monthly,500.0,False,False
0010Y00000JROp1,8001n000003VUWIAA4,2019-10-17,2021-10-16,Signed,Renewal,Monthly,1500.0,False,False
0010Y00000JROp5,8001n000005X3C4AAK,2021-03-18,2022-03-17,Signed,Renewal,Recurrent,2310.0,False,False
0010Y00000JROpD,8001n000008maITAAY,2021-04-30,2022-04-30,Signed,Renewal,Recurrent,29699.99,True,False
0011n00001vTRQc,8001n000005WzLbAAK,2020-02-08,2020-04-30,Signed,Renewal,Recurrent,1522.5,False,False
0011n00001vTRQc,8001n000004Ge4kAAC,2019-02-08,2020-02-07,Signed,New Business,Monthly,1450.0,False,False
0011n00001vTRQc,8001n000008mVR6AAM,2021-04-13,2022-04-12,Signed,Renewal,Recurrent,2420.0,True,False
0011n00001vTXtJ,8001n000008m6xHAAQ,2020-12-17,2021-01-17,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001vTXtJ,8001n000006PeB5AAK,2019-08-27,2019-12-17,Signed,Upsell,Non-Recurrent,250.0,False,False
0011n00001vTXtJ,8001n000005Wm4DAAS,2019-12-17,2020-12-16,Signed,Renewal,Recurrent,1500.0,False,False
0011n00001vTXtJ,8001n000004Xm1GAAS,2019-04-30,2019-12-17,Signed,New Business,Monthly,1500.0,False,False
0011n00001vSY0y,8001n000006PlYvAAK,2019-09-19,2020-06-10,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00001vSY0y,8001n000006Ph2BAAS,2019-09-03,2020-06-10,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00001vSY0y,8001n000005WnKuAAK,2020-06-11,2021-06-10,Signed,Renewal,Recurrent,1950.0,False,False
0011n00001vSY0y,8001n000005X5ADAA0,2020-06-11,2021-06-10,Signed,Upsell,Recurrent,1591.0,False,False
0011n00001vSY0y,8001n000004Xt98AAC,2019-05-29,2020-06-10,Signed,New Business,Monthly,1950.0,False,False
0011n00001tGrZO,8001n000005WvbFAAS,2020-02-12,2021-02-15,Signed,Renewal,Recurrent,1350.0,False,False
0011n00001tGrZO,8001n000005X0VWAA0,2021-02-16,2022-02-15,Signed,Renewal,Recurrent,1350.0,False,False
0011n00001tGrZO,8001n000004GnzxAAC,2019-02-19,2020-02-26,Signed,New Business,Monthly,1244.24,False,False
0011n00001vTRGk,8001n000008mp2lAAA,2021-07-01,2022-06-30,Signed,New Business,Recurrent,2670.0,False,False
0011n00002B0cv4,8001n000005ZkDbAAK,2019-11-11,2019-12-11,Signed,New Business,Non-Recurrent,0.0,False,False
0011n00001pyN1N,8001n000003j1j5AAA,2019-03-01,,Signed,New Business,Monthly,1500.0,False,False
0011n00001rwOW9,8001n000003i7zFAAQ,2018-12-10,2019-12-09,Signed,New Business,Monthly,1000.0,False,False
0011n00001rwOW9,8001n000005XKnGAAW,2020-07-01,2021-06-30,Signed,Downsell,Recurrent,850.0,False,False
0011n00001rwOW9,8001n000005WyH4AAK,2019-12-10,2020-06-30,Signed,Renewal,Recurrent,1050.0,False,False
0011n00001rwOW9,8001n000005XKnzAAG,2021-07-01,2022-06-30,Signed,Renewal,Recurrent,892.5,False,False
0010Y00000TQCag,8001n000008mr7TAAQ,2021-08-01,2022-01-01,Signed,Downsell,Recurrent,500.0,False,False
0010Y00000TQCag,8001n000005XrWkAAK,2020-07-06,2021-08-01,Signed,Renewal,Recurrent,1400.0,False,False
0010Y00000TQCfK,8001n0000034qMZAAY,2018-10-31,2019-12-31,Signed,Renewal,Monthly,1800.0,False,False
0010Y00000TQCfK,8001n000005Wn1aAAC,2020-01-01,2020-12-31,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000TQCfK,8001n000005Wn1fAAC,2021-01-01,2021-12-31,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000TQCfK,8001n000004bLWCAA2,2021-12-31,2022-12-31,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000TQCfK,8001n000004Xl4oAAC,2019-04-01,2019-12-31,Signed,Upsell,Non-Recurrent,344.72,False,False
0010Y00000GQGyj,8001n0000064xc7AAA,2019-07-24,2020-05-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000GQGyj,8001n000005WrmVAAS,2020-01-24,2020-05-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000GQGyj,8001n000005WhJsAAK,2019-11-29,2020-05-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000GQGyj,8001n000005XGOqAAO,2021-06-01,2022-05-31,Signed,Renewal,Recurrent,600.03,False,False
0010Y00000GQGyj,8001n000005Wt3MAAS,2020-01-30,2020-05-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00000GQGyj,8001n000005XGObAAO,2020-06-01,2021-05-31,Signed,Downsell,Recurrent,600.03,False,False
0010Y00000JTUjt,8001n000005WtMGAA0,2020-01-31,2020-05-31,Signed,Upsell,Recurrent,200.0,False,False
0010Y00000JTUjt,8001n000005WoPsAAK,2020-01-07,2020-05-31,Signed,New Business,Recurrent,1350.0,False,False
0011n00001xVmK8,8001n000005XHjLAAW,2021-04-01,2021-07-01,Signed,Renewal,Recurrent,1785.0,False,False
0011n00001xVmK8,8001n000005XHjGAAW,2020-04-01,2021-03-31,Signed,Renewal,Recurrent,1700.0,False,False
0011n00001xVmK8,8001n000004XZxFAAW,2019-04-01,2020-03-31,Signed,New Business,Monthly,1700.0,False,False
0010Y00000JROoy,8001n000008lteuAAA,2021-04-20,2022-09-09,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000JROoy,8001n000008ltekAAA,2020-09-10,2021-04-19,Signed,Renewal,Recurrent,1800.0,False,False
0011n00002eUKRq,8001n000004b4Q9AAI,2021-10-01,2022-08-26,Signed,Upsell,Recurrent,900.0,False,False
0011n00002eUKRq,8001n000004ayTSAAY,2021-08-27,2022-08-26,Signed,New Business,Recurrent,1950.0,False,False
0011n00002gC8i9,8001n000008mr2EAAQ,2021-07-19,2022-07-19,Signed,New Business,Recurrent,2400.0,True,False
0011n00002eWNDk,8001n000008mnvUAAQ,2021-06-22,2022-06-21,Signed,New Business,Recurrent,2330.0,False,False
0011n00002gCelQ,8001n000004b3TWAAY,2021-09-22,2022-09-21,Signed,Upsell,Recurrent,430.0,True,False
0011n00002FMDGc,8001n000008lvx0AAA,2020-10-05,2021-08-10,Signed,Upsell,Recurrent,495.0,False,True
0011n00002FMDGc,8001n000008mTOeAAM,2021-03-31,2021-08-10,Signed,Upsell,Recurrent,590.0,False,False
0011n00002FMDGc,8001n000008mw4FAAQ,2021-08-11,2022-08-10,Signed,Renewal,Recurrent,5916.75,False,False
0011n00002HGwWC,8001n000005Wsu5AAC,2021-01-30,2021-09-01,Signed,Renewal,Recurrent,3296.0,False,False
0011n00002HGwWC,8001n000005WstvAAC,2020-01-29,2021-01-29,Signed,New Business,Recurrent,3200.0,False,False
0011n00002humhW,8001n000008mtzDAAQ,2021-07-28,2022-01-27,Signed,New Business,Recurrent,1650.0,True,True
0010Y00000ZrUUU,8001n000008lwoiAAA,2020-10-08,2021-01-20,Signed,Upsell,Recurrent,280.0,False,False
0010Y00000ZrUUU,8001n000005WuQRAA0,2021-01-21,2022-04-20,Signed,Renewal,Recurrent,2394.0,False,False
0010Y00000ZrUUU,8001n000005WqP3AAK,2020-01-20,2021-01-20,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00000NXTgl,8001n000008m6xRAAQ,2021-12-20,2022-12-19,Signed,Renewal,Recurrent,2205.0,False,False
0010Y00000NXTgl,8001n000005WmqTAAS,2020-12-20,2021-12-19,Signed,Renewal,Recurrent,2100.0,False,False
0010Y00000NXTgl,8001n000005WmZjAAK,2019-12-19,2020-12-19,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00000NXTgl,8001n000008mNZMAA2,2021-03-01,2021-12-19,Signed,Upsell,Recurrent,350.0,False,False
0010Y00000DGfw7,8000Y000000jeGLQAY,2018-07-01,,Signed,New Business,Monthly,1000.0,False,False
0010Y00000DGfw7,8001n000008lqO0AAI,2020-09-01,2020-09-30,Signed,Extension,Non-Recurrent,0.0,False,False
0010Y00000JROot,8001n0000054GhOAAU,2021-03-01,2022-02-28,Signed,Renewal,Recurrent,1750.0,False,False
0010Y00000JROot,8001n000004bAs6AAE,2021-10-20,2022-07-01,Signed,Upsell,Recurrent,2000.0,False,False
0010Y00000JROot,8001n0000054GhEAAU,2020-03-01,2021-02-28,Signed,Renewal,Recurrent,1666.67,False,False
0010Y00000JROot,8001n000008ml8hAAA,2021-07-01,2022-07-01,Signed,Renewal,Recurrent,2000.0,False,False
0011n00002EzRR3,8001n000004azs9AAA,2021-09-13,2022-09-12,Signed,New Business,Recurrent,3325.0,True,False
0011n00001iux37,8001n000005ZlTHAA0,2019-11-18,2020-07-01,Signed,New Business,Monthly,850.0,False,False
0011n00001iAZM0,8001n000004XfznAAC,2019-04-04,2019-08-04,Signed,New Business,Monthly,1000.0,False,False
0011n00001itxkk,8001n000000kQLwAAM,2018-08-29,2020-09-01,Signed,New Business,Monthly,1500.0,False,False
0011n00002bC2wq,8001n000008mVH6AAM,2021-04-19,2022-04-19,Signed,New Business,Recurrent,1800.0,True,False
